,Unnamed: 0.1,Unnamed: 0,file_name,key,duration,npvi,note_density,pc_dist1,pitch_range,genre,contains_mono,mono_chn,pc_dist2,iv_dist1,ivsize_dist1,ivdir_dist1,iv_dist2,complexity,originality,gradus
1013,1013,104,MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_22_R1_2014_wav--5.midi,B,1456.78906249995,60.5864062027407,4.43051560554673,[0.0377589371755092 0.0985899841878702 0.0466194289281068 0.104860206976029 0.128613300066777 0.0349496605350171 0.119567918208797 0.0503487890254245 0.108842689850503 0.0527022450192181 0.0702658180973111 0.146881021929431],77,classical,,,,,,,,,,
1014,1014,105,MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_01_Track01_wav.midi,f#,1793.13671874983,55.5214218127271,4.98720140548403,[0.0527816354666659 0.137801084329776 0.0858800457202599 0.0571854935111315 0.0917019762249845 0.0700814128675428 0.103617700487757 0.0527622327379177 0.0845652178256357 0.11911697105585 0.0604669706835559 0.0840392590889175],76,classical,,,,,,,,,,
1015,1015,106,MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_02_Track02_wav.midi,D,372.825520833331,56.7543219055382,5.58539096812155,[0.0636264755563084 0.0429024263364675 0.226495748237276 0.0160707586604185 0.0794829069445969 0.0513271954577492 0.0502292049069616 0.138479598555213 0.0117929766410012 0.225124059520698 0.0337076038023646 0.0607610453808898],56,classical,,,,,,,,,,
1016,1016,107,MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_03_Track03_wav.midi,G#,984.432291666701,49.4547348456379,4.07347758044058,[0.115358941951231 0.110010127535016 0.0464459734792378 0.132224335150931 0.0367920635136939 0.123116914847198 0.0621789604244811 0.0763517130015287 0.0941250161523699 0.0527276604614673 0.119146666134571 0.0315216273482585],84,classical,,,,,,,,,,
1017,1017,108,MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_04_Track04_wav.midi,b,470.352864583324,64.9041447876941,3.88552466935052,[0.0580465240733626 0.0870224144276604 0.0887689235818146 0.0486752478273448 0.0995228521076795 0.0824227572280075 0.0800384996534919 0.0909939029171019 0.0956921456243985 0.0495757433795536 0.0893876193337833 0.129853369845781],68,classical,,,,,,,,,,
1018,1018,109,MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_05_Track05_wav.midi,c#,429.928385416659,47.4964181966764,5.96238968215737,[0.0298616681370548 0.178926165338666 0.0142401410785877 0.102430910412881 0.0871139765086739 0.0417586905023492 0.123599024617421 0.0327188041366721 0.186593167266796 0.0921315566823282 0.0525914807553697 0.0580344145631724],80,classical,,,,,,,,,,
1019,1019,110,MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--1.midi,D#,339.828125,63.6902504473694,3.43100897334896,[0.135957177859819 0.023080271991059 0.102465347826173 0.164901915151042 0.00981054354950716 0.128278536269882 0.00501070932418106 0.131396348255428 0.10948450081334 0.0252791946826757 0.150030506433269 0.0143049478435988],46,classical,,,,,,,,,,
1020,1020,111,MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--2.midi,F#,277.134114583334,55.7050127703102,4.92653555818548,[0.0248783756597553 0.188537740778816 0.0277432081259424 0.0925267285769211 0.0317697977427485 0.0769669890118899 0.197911279274277 0.0160600949726265 0.130524373699863 0.0241016767532648 0.0841397862897141 0.104839949114152],62,classical,,,,,,,,,,
1021,1021,112,MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--3.midi,C#,462.117187499997,53.9833050968809,2.0596166854566,[0.0634700848089263 0.17679281952321 0.0712761241912908 0.065328117689829 0.0417874269912078 0.0717025944587349 0.111157606513485 0.029282414218331 0.192510413290195 0.0982333769414448 0.0361868953260961 0.0422721260472023],82,classical,,,,,,,,,,
1022,1022,113,MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_01_WAV.midi,b,94.4622395833329,57.7838073975293,5.22831222041055,[0 0.117361550471934 0.12504212966574 0.00824356095896841 0.136181571129644 0.00887805887431301 0.175728517765474 0.103791363993314 0.0320800999335547 0.126417654929956 0.0219215756015524 0.144353916675384],49,classical,1.0,,[0 0 0 0 0 0 0 0 0 0 0 0;0 0.00422791264903465 0.0463761436728373 0.0155402599234487 0.00827445377670861 0.000563926788964393 0.0183786049639563 0.00393948238844003 0.000546790213988382 0.00682261354463302 0.0231266046433904 0.000663392681507155;0 0.0351133991024904 0.0110665390185246 0 0.0467190056590428 0 0.00352790237669258 0.0108558494039265 0.00481237594466393 0.00511085128121372 0 0.00564176587154347;0 0 0 0 0.0462022779519047 0 0 0 0 0 0 0;0 0.010187614547357 0.0554599751499329 0 0 0 0.100468040123845 0.00122600711480815 0 0.000743260635933353 0 0.00267034134828615;0 0.000734940122577404 0 0 0 0.000195814643188551 0.00058086729191805 0 0 0 0 0;0 0.00894563461180229 0.00666815069057944 0 0.00188833618204408 0 0.00167014375546436 0.0364491690555151 0.0373411303290195 0.00544316325758509 0.00123015942190103 0.0172981058744251;0 0.00841816417167551 0.00516255479659218 0 0.00140648908493367 0 0.00315343272501985 0.00163666033494399 0 0.0077063950495065 0.000501060335429987 0.01678221348501;0 0.00312077044385709 0.00170230474947579 0 0 0.00494314326553768 0 0 0.000722824302925493 0.00671863458267137 1.68697174766268e-05 0.00236683212179653;0 0.0068025453091408 0.0114788009407311 0 0.00680875058373556 0 0.00696182554033647 0.00344391941251213 0.00588322057333114 0.00190756170957481 0 0.00857786377896576;0 0.000709661132861882 0 0 0 0 0.00195757829705473 0 0 0 0 0.0114993258727307;0 0.0376710230967561 0.00843787337454019 0 0.125555511182581 0 0.0186593017094318 0.00845661615809031 0 0.0641425851172734 0.000673289652900817 0.0193033912969327],[0.0112150981783941 0 0.00313997139025782 0.0302467781057591 0.0268980625899009 0.118980604917533 0.0145839936586895 0.0303734049500482 0.043211807602267 0.0717222161024603 0.0620638491894007 0.0456773566205262 0.0399820390831972 0.0930555518542559 0.164629012617221 0.02421313704803 0.0156500392496361 0.06759332586143 0.0220175280816797 0.0487533504095962 0.0216816212225778 0.009873826105994 0.00663276165380207 0.000759422541586981 0.0270452409651471],[0.0399820390831972 0.138732908474782 0.226692861806622 0.0959353531504903 0.0588618468519031 0.0979667308114781 0.0366015217403692 0.167733955327129 0.0485796838124788 0.0401206042117531 0.0097727330440599 0.000759422541586981 0.0382603391435412],[0.341506537667246 0.452441080898757 -0.495219723430887 -0.468245048817048 0.379924088545996 0.203093589269855 -0.418682397198431 -0.107379072030583 -0.50779275138127 0.357401583343899 1 0.413748104201666],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00154319581003869 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.00141135138300099 0 0 0.0112816316265355 0 0.00277280272964593 0 0 0 0.00376150673022796 0.00116960962434292 0 0.000786669242446721 0 0 0;0 0 0 0 0 0 0 0 0.00443743488337079 0 0 0 0.00264215752553887 0.000832371404808956 0 0.00118611072129021 0 0.00872336651985372 0.00163318728405737 0.010311127178152 0.00204405056883724 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.0185739168249802 0.00527220704203145 0.0153878783606575 0 0.0013432479098849 0 0.00619788213445263 0.00105966514510657 0 0.0103826610239366 0.0044334497983462 0.000978882024159702 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0.0170795701999005 0 0 0 0 0.00865207905259692 0 0 0 0 0 0;0 0 0 0 0 0.000796026166117893 0 0 0.00126755505676789 0.00148968291263044 0.00267771236720741 0.00152625783561891 0.0105659634514654 0.00495528989757474 0.00118071602799532 0 0.0013098882373709 0.00799700359467241 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0.00242958421741859 0 0 0 0.00245380684308584 0.00513783287870654 0 0.0230035209582684 0 0.00299993571912455 0.00206067995079208 0 0.000619117606361629 0 0.00777787147638775 0.00337681683526049 0.000734010329645563 0;0 0 0 0 0 0 0.00286236643771168 0 0 0 0 0 0.00870638471524872 0.00924250415313154 0.0208398520067095 0.00752925779603223 0 0.0034622075445676 0 0.00610417406536063 0.00388347439347221 0 0.00303399572475896 0 0;0 0 0 0 0 0.008080332443959 0 0 0 0.00410879791786036 0.00436407443063922 0.0207344203665984 0.00147522689897236 0 0.00128000504677243 0 0 0 0 0.0029742227499307 0 0 0 0 0;0 0 0 0 0 0 0 0.00283428190617678 0 0.0187372894423976 0.00168214417128307 0 0.00199405668905532 0.00553540037473276 0 0.0047818448041761 0 0 0 0 0.00733285690627205 0 0 0 0;0 0 0 0.000310131064753704 0.000431345350292192 0.0122876227211347 0 0.00358735031910754 0.00833016870853292 0.00273662158575949 0.0253130243091466 0.000838608171147458 0.0110525649347589 0.0081341683943857 0.00561865716444616 0.00570432334367601 0.0038600755011807 0.0231670132022474 0.00334276348177762 0.00236244023337032 0.00202680321087449 0 0 0 0;0 0 0 0.00365111426584948 0.0110359950178601 0.00390188935799456 0.00368597955768503 0 0 0.0107093907343621 0 0.0108141809475351 0 0 0.0398811642090606 0 0 0 0 0.0017217889718593 0 0 0 0 0;0 0 0 0 0 0.05466966569956 0 0.00497659150301013 0.00223812523042298 0.0147387117809707 0.00285682184239619 0 0.00185777106906774 0.0364628849196811 0.0157243528087351 0.00128502016961177 0 0.0100771486922186 0 0.00164979327659326 0.00212722963532098 0 0 0 0;0 0 0.00303489995230383 0.00164849309533644 0 0.001730684148526 0 0 0 0.00583543859472197 0 0 0 0.00150004879352005 0.00515846542688118 0 0.00182514718819193 0.00272206151393304 0.00389122898068824 0.0037287081291318 0 0 0 0 0;0 0 0 0 0 0.00273051847556119 0 0 0.00424800460765549 0 0 0 0.00203422304444502 0.00191834306402867 0 0.00260240892204026 0 0 0 0 0.0051999008171497 0 0 0 0;0 0 0 0.010996553420161 0.000742139439948577 0.0216587924396498 0.00408855542310297 0.0106200769275015 0.00889137940433594 0 0 0.00250939475479764 0.00214541988298908 0 0.0156048643860425 0.00150004879352005 0 0 0 0 0 0 0 0 0;0 0 0 0.00735362338305891 0 0.00483326029131284 0.00345907467748692 0.00331794687343622 0 0.00228289282354839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0.00431961817192581 0.00211562485890973 0.00342473302731266 0 0 0.00633734519937422 0.00202739750025116 0 0 0.00262464225996126 0.00428109494226576 0.0267124579895891 0 0 0.000815433430389014 0 0.0104533958781071 0 0 0 0 0;0 0 0 0 0.00639027256779725 0 0 0.004660470354791 0.00271180136340965 0.00580816971102073 0.00134606104259541 0 0.00292670382149455 0 0 0 0.000907474282942633 0 0 0 0 0 0 0 0;0 0 0 0.000955110492588913 0 0.000885686148322862 0 0 0.00510395153868974 0 0.00317327977554259 0 0.001044325237547 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0.00780605510162653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0103505401309451 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],6.97444248273893,9.23938092009685,6.61259079903148
1023,1023,114,MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_02_WAV.midi,A,135.311197916667,55.7235029542503,8.16973762006766,[0.0370738984475019 0.0394607954180611 0.176535309933786 0.0108346726152885 0.157220294569365 0.0458496847524768 0.04139523481758 0.100302039539626 0.023471358955658 0.247681050656974 0.0478427436705485 0.072332916623025],55,classical,,,,,,,,,,
1024,1024,115,MIDI-Unprocessed_01_R1_2009_01-04_ORIG_MID--AUDIO_01_R1_2009_01_R1_2009_04_WAV.midi,d#,716.255208333341,55.9085478171815,4.46070244616418,[0.0607064691198032 0.095654776739294 0.0550982511362852 0.129417392320639 0.0741938427358973 0.0723721817880938 0.109890726720677 0.0535735339855307 0.10600823908444 0.0355439919726305 0.0991335390100125 0.108407055386685],77,classical,,,,,,,,,,
1025,1025,116,MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_02_Track02_wav.midi,D,151.178385416667,58.5577596295921,5.23601563786722,[0.0159133389281327 0.0671500030509369 0.173782243012012 0.00968562052455742 0.133509665501226 0.0117869232368062 0.142303205378331 0.111684836435279 0.0209964797880682 0.197386841974693 0.0228113678464637 0.0929894743233902],46,classical,,,,,,,,,,
1026,1026,117,MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_03_Track03_wav.midi,D,167.055989583334,59.141299114781,2.62275336407265,[0.0205782095469879 0.103224222687889 0.161641137166873 0.00768444422871789 0.140814307273619 0.0110115671565901 0.136918536339003 0.0987570815852778 0.0381408016928588 0.133380142096029 0.0104857203075574 0.13736382991856],43,classical,,,,,,,,,,
1027,1027,118,MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_04_Track04_wav.midi,D#,325.822916666666,46.6478344207209,5.15301954779932,[0.0992795764821005 0.0282053935668003 0.0898907620863873 0.145451697616561 0.0190227397528306 0.111825217237845 0.0420896417205939 0.139112775500466 0.0791971415272816 0.0502866016930155 0.16432622490913 0.0313122279069494],61,classical,,,,,,,,,,
1028,1028,119,MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_05_Track05_wav.midi,c#,121.251302083333,47.0592791659633,9.83826395807164,[0.0417055492942247 0.159554937851422 0.0739239078181053 0.103487275127999 0.0835655217429765 0.0405073617908788 0.113881729134748 0.0291561707174202 0.133320413605385 0.0783035762075764 0.0484871892761102 0.0941063674330039],76,classical,,,,,,,,,,
1029,1029,120,MIDI-Unprocessed_01_R1_2011_MID--AUDIO_R1-D1_06_Track06_wav.midi,B,503.833333333326,54.3395675414791,5.05195194884477,[0.0166097495323777 0.12108266711042 0.0457681174804581 0.0601805121281943 0.164412839467662 0.0166181982573784 0.182268364005612 0.089025570996315 0.0472251481959351 0.0102595450684014 0.0577000361645821 0.18884925159264],78,classical,,,,,,,,,,
1030,1030,121,MIDI-Unprocessed_01_R2_2006_01_ORIG_MID--AUDIO_01_R2_2006_01_Track01_wav.midi,A,658.089843750007,52.2562319560796,4.66506428991791,[0.0648372529775642 0.0720773450102752 0.101657705734251 0.025456392044756 0.180456969972113 0.0494591656798655 0.0679480523407212 0.0515801100611235 0.0623507109192907 0.170151620093329 0.0261705065528354 0.127854168613859],71,classical,,,,,,,,,,
1031,1031,122,MIDI-Unprocessed_01_R2_2006_01_ORIG_MID--AUDIO_01_R2_2006_02_Track02_wav.midi,f#,433.696614583328,58.6256373260603,2.55703431778176,[0.0301429323084708 0.239411382246778 0.0499128462428848 0.011204892003571 0.0503160671530494 0.0610475739057068 0.158070095282334 0.0323450081504529 0.152077479638921 0.146141733444612 0.00890726665430266 0.0604227229688919],70,classical,,,,,,,,,,
1032,1032,123,MIDI-Unprocessed_01_R2_2006_01_ORIG_MID--AUDIO_01_R2_2006_03_Track03_wav.midi,A,896.417968750036,57.6302736111823,4.81142553033707,[0.0524449782836793 0.108417504617438 0.100788240013623 0.0197938916428009 0.168499822213017 0.0391154142824273 0.0812207880160385 0.0588377920442881 0.0650496071711461 0.172027109492816 0.0190808984236646 0.114723953799048],72,classical,,,,,,,,,,
1033,1033,124,MIDI-Unprocessed_02_R1_2006_01-04_ORIG_MID--AUDIO_02_R1_2006_01_Track01_wav.midi,D#,959.967447916692,54.7823290038461,3.6490195253153,[0.0905545513232677 0.043224014307675 0.0710380624470325 0.114597424012431 0.0919588264091842 0.0817366579416267 0.0601685044773886 0.0912104770125532 0.0852182233220163 0.0798223541861608 0.103730742892025 0.0867401616686273],60,classical,,,,,,,,,,
1034,1034,125,MIDI-Unprocessed_02_R1_2006_01-04_ORIG_MID--AUDIO_02_R1_2006_02_Track02_wav.midi,E,1354.38151041664,55.6601175712284,3.14757126502025,[0.0826210527538711 0.0703428057723158 0.0780319867027426 0.0818734853751339 0.124445669239749 0.0571046298980503 0.060941028532417 0.0656348172205898 0.0870012531824111 0.127701822547056 0.0636347548635535 0.100666693912105],78,classical,,,,,,,,,,
1035,1035,126,MIDI-Unprocessed_02_R1_2006_01-04_ORIG_MID--AUDIO_02_R1_2006_03_Track03_wav.midi,A,670.225260416677,46.8875974115759,7.26714658157905,[0.0746507781690657 0.088704804353021 0.0662650727325667 0.0673806537427527 0.125932190910573 0.108374689216818 0.105239159581726 0.0435275559346491 0.0855786595864566 0.103879522818879 0.0653832748367 0.0650836381167665],86,classical,,,,,,,,,,
1036,1036,127,MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--1.midi,C#,177.940104166667,50.0078651528501,6.34498189419142,[0.0746251419080996 0.165812716360274 0.0102760096247891 0.121420671385812 0.0107842268646368 0.159399015271269 0.0962607444554741 0.0304378043429336 0.183904036244216 0.00392982776735053 0.124117515443005 0.0190322903320256],47,classical,,,,,,,,,,
1037,1037,128,MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--2.midi,c,229.651041666668,53.9857158339867,4.80426413976903,[0.16611287536856 0.0272846165873917 0.0834374148664316 0.12047070220744 0.0211540480570495 0.109739043914965 0.0283178501056259 0.165899073381365 0.106491060821824 0.0149438366045478 0.0858102141781894 0.0703392639065276],60,classical,,,,,,,,,,
1038,1038,129,MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--3.midi,a,75.9791666666667,38.2660771615273,10.7680355160932,[0.17915878804184 0.00465217939361809 0.107650320352665 0.0295017942028037 0.183807754705563 0.128298656477156 0.0117243565551261 0.0653792283881681 0.0271518770469546 0.160162892291945 0.0111331084467052 0.0913790440969144],49,classical,1.0,,[0.00419494882166431 0 0.00152710067212035 0 0.0146089818651896 0.0326945620220379 0 0.00214809796693988 0.000724511695725752 0.00433908792567064 0.000205811924036069 0.0409801869643419;0 0.000158326157873162 0.000186096681210579 0 0.000207509978534803 0 0 0 0 0 0 0.000600960970020961;0.0380416358037512 0.000807161188593596 0.0104715383408087 0 0.00219044728001195 0.00310368888333194 0 0.00140891978737581 0 0.0170991671688061 0.000734694750156243 0.00721260326722592;0 0 0 0.0404026262747749 0.0179682182946822 0.00070623600454314 0 0 0 0.000407678022019714 0 0;0.0341899525614625 0 0.0284381045686761 0.0297844687574734 0.0266319621970684 0.118671265248435 0 0.00893051631033366 0.000303388306990507 0.0101804965401949 0.00245709058526881 0.00962821063749414;0.000371681729516983 0 0.00704599982302423 0 0.188850359595156 0.0941055246215503 0 0.000877642205258964 0.000651368218893096 0.00873485830010853 0 0.00282701507344168;0.00301106731605073 0 0 0 0.000596887783751835 0 0.00168570461396263 0 0.000979375763683742 0 0 0;0.00659756151012702 0 0.00171519003852619 0 0.000934506668709174 0.0191267079795555 0.00105216301505501 0.00383052909579599 0 0.00108474420191252 0 0.00155475664493622;0 0 0 0 0.00529547570628295 0.00661025671323238 0.000575352214212445 0.000436891964476067 0.000449294886120137 0 0 0.00189759807450415;0.00431452481640255 0.000456111243019812 0.00359568908148042 0 0.0104638545084011 0.019449467206163 0.00149898569884374 0.00961831383504153 0.00870122950358944 0.0141528802802123 0 0.000671860142036062;0 0 0.000328912840643288 0 0 0 0 0 0 0.00210346113493462 0.000328912840643288 0;0.000353127082167219 0 0.0045014420109288 0 0.00560275478447687 0.0162615459390585 0.000670509442262698 0.000213414406466605 0.00224474349048043 0.0139103829798616 0.000228104282122569 0.00708500357879819],[0.0595300631085785 0.0115056261551058 0.00676004324296305 0.0218962740721197 0.0203018054259327 0.0489988789080724 0.00667342991096955 0.0167150519474066 0.0243189479496117 0.0278239036317972 0.0737053760543743 0.167714910205332 0.0450661501219817 0.0527125700563302 0.00891361071604729 0.0263904519370319 0.0236072405919024 0.0204262339153482 0.0469712978523324 0.0249923078791812 0.071923410298882 0.0250959951304344 0.0508426478197867 0.040824528721716 0.0762892443450662],[0.0450661501219817 0.220427480261662 0.0826189867704216 0.0542143555688292 0.0479261885415142 0.0371412858627547 0.0536447277633019 0.0739911867872536 0.0922252157248147 0.0469922692025541 0.0576026910627497 0.0523301548768218 0.135819307453645],[-0.521724151691459 -0.784223673891909 -0.0264404451500942 -0.0148500721498606 0.0999206646117542 0.751199038965585 -0.324451763396053 0.559734173211152 0.0680903713017698 0.765287242028364 0.56026783478136 0.123393216698647],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0.00115718074470092 0.00189803855375131 0.000860826854238928 0 0 0 0 0 0 0 0 0 0.00547261350908874 0;0 0 0 0 0 0 0 0 0 0 0.000922796259043732 0.00168035959189254 0 0 0 0 0 0 0 0.00123920849087822 0 0 0 0 0;0 0 0 0 0 0 0.000410343020087302 0 0 0.000878601741830766 0.0038396511750716 0.00153355484307959 0.0071844716854976 0 0 0.000548353580420137 0.004961297760223 0.00252924582202086 0 0 0 0.00349631567398585 0 0.00209944486775537 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00798196092249699 0 0.00780531784041811 0.000557374921047789 0.000703294957852944 0.00709137676963446 0 0.00101061958564247 0 0;0 0 0 0 0 0 0 0 0 0.00057580270052326 0.000876316454759849 0.00180365047948934 0.00312105200137327 0.00368028559584632 0 0.00456300980089327 0.00543391483632661 0 0 0.00547159215957648 0.0137382322938696 0.000790337915380149 0.00287525397343181 0.0130081271941829 0;0 0 0 0 0 0 0 0 0 0.000539805315772534 0 0 0 0 0 0 0 0.000642550144034346 0.00420664588849438 0 0.000835670022375155 0 0 0.00192240713954593 0;0 0 0 0 0 0.00310042802369312 0 0 0.00934627305610032 0 0.000750917376058302 0 0 0 0 0 0 0.00154798937033362 0.0141489270281004 0.00307357438418972 0.00261911958979291 0 0.00160519802339957 0 0;0 0 0 0 0.00848149724741095 0 0 0.00214662159168309 0 0 0.00233179036940294 0 0 0 0 0 0.00119122995818577 0.00150798245801388 0 0 0.0043485879706357 0.00148646515164564 0 0 0;0 0 0 0 0 0.00264750549152047 0 0 0 0.00187331817817515 0 0.00156422734886567 0.00386363819981034 0 0.00128568829516215 0.000463396332083612 0 0.00167813489892391 0.0171410984292085 0.00234089270666025 0.0145267318276011 0.000740372283916598 0 0 0;0 0 0 0 0 0 0 0 0 0.00610933565067651 0.00133008891332407 0.0137520688357451 0.0220583122587926 0 0.00184123392499686 0.000867567369469612 0 0 0.00146599582829789 0 0.000499153639169852 0.00658390980996018 0.00185422949808435 0.000575562622858783 0;0 0 0 0 0 0.000874051684453431 0 0.00343243703138632 0 0 0.00826243600868624 0.0106064014409389 0.0473221382147338 0.0443378025464829 0 0.00121656315604584 0 0.00133100544646451 0.00313947293931692 0.0058840857268204 0.0193678010776177 0.00221743622904212 0.0110170921524892 0 0;0 0.00999518748398701 0.00415981638658755 0.0144651888911854 0.00490680636811572 0.0241134481755178 0.00105552662548972 0.0124810881842942 0.00280829383073937 0 0.0037250985170591 0.00809846923884786 0.0229423643469809 0.00125477265717458 0.00183403549236237 0 0 0 0.0077583564127594 0 0.00150881744163934 0.00164464955022495 0.0252891157622635 0.00819595342986901 0;0 0 0 0 0.00489922406885627 0.000596172462658912 0.00631872124129464 0 0 0.00248292383433666 0 0.0443639585254976 0 0 0 0 0 0 0 0 0 0 0 0.000900976284611717 0;0 0.00102827021340276 0 0.00190885236401831 0 0.000852220787779993 0 0.000732116633502188 0 0 0.00202893416239077 0 0 0.00536658726183656 0 0 0.00165983787419694 0 0 0.00265901047543896 0 0 0 0 0;0 0 0 0 0 0.00772562208331545 0 0 0 0.00118480452534188 0.000480965937358908 0.00150095769599053 0.00103075062025251 0 0.00563747011900842 0.00305061682059619 0.00448275561270462 0 0 0 0 0 0 0 0;0 0 0 0.00380149938936068 0 0.00467724764968894 0 0 0.00590005500347253 0 0.0014960142642101 0 0 0.000740372283916419 0 0.00159533194126228 0 0.00333158302621942 0 0 0 0 0 0 0;0 0 0 0.00478397069844084 0.00421317936319772 0.00148320767757271 0 0.00461255566234427 0 0 0 0.000934127928756398 0.00136955287581067 0 0 0.0012825147493233 0 0 0 0 0.00276962280645409 0 0 0.000886600868484003 0;0 0 0 0 0 0 0 0 0 0.00562758701955079 0 0.0233667141343851 0.0111826944424168 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0.00243217788650366 0.000740372283916657 0 0.00121003070074201 0 0.00474560204709538 0.00127596198236094 0.00927608100340851 0 0 0.00233942956633287 0.00119504275756821 0 0 0 0 0 0 0 0;0 0 0 0 0.00335197785689005 0.0133187110403698 0 0 0.00543400067913641 0.00914493269691886 0.00325256525518302 0.0278499691812715 0 0 0 0 0.00350265380494931 0 0 0 0 0.00379462554664272 0 0.00069975066336734 0;0 0 0 0.00180612706787455 0 0 0.000775577205910228 0.00633187036983616 0.00509410738907393 0.00340222417748295 0.00680341324500099 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0.000586462890658991 0 0 0 0.00604334528481129 0.00228492706591621 0.0124450432247462 0.0168823752580872 0.00694692378069392 0.00933598572469547 0 0.00173398798006463 0 0 0 0 0 0 0 0 0 0;0 0.000543468733860402 0.00143066508055931 0.00170104386867781 0 0.00120813890558796 0 0 0 0.00431368624525648 0.0062419837359329 0.00623138790888849 0.0114055090013402 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],8.38233606903078,7.48379533875339,7.56368563685637
